Machine,Status,Start_DTTM,Stop_DTTM,Duration,error_code,error_name,stopped_reason
OB1F_FICO#08,Run,2021/7/14 14:20,2021/7/14 14:26,6,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/14 14:31,2021/7/14 14:36,5,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 14:36,2021/7/14 14:36,0,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/14 14:36,2021/7/14 14:44,8,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 14:44,2021/7/14 14:44,0,73,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#08,Stop,2021/7/14 14:44,2021/7/14 14:45,1,73,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 14:45,2021/7/14 14:45,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 14:45,2021/7/14 14:46,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 14:46,2021/7/14 14:46,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 14:47,2021/7/14 14:54,7,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/14 15:00,2021/7/14 15:00,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 15:01,2021/7/14 15:02,1,NA,NA,MA
OB1F_FICO#08,Run,2021/7/14 15:02,2021/7/14 15:02,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 15:03,2021/7/14 15:11,8,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 15:11,2021/7/14 15:12,1,24,LEADFRAME NOT PICKED UP BY VACUUMHEAD LOAD UNIT: 1S22,Auto
OB1F_FICO#08,Run,2021/7/14 15:12,2021/7/14 15:14,2,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/14 15:26,2021/7/14 15:26,0,NA,NA,MA
OB1F_FICO#08,Run,2021/7/14 15:27,2021/7/14 15:35,8,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 15:35,2021/7/14 15:36,1,200,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#08,Run,2021/7/14 15:36,2021/7/14 15:37,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 15:37,2021/7/14 15:38,1,200,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#08,Run,2021/7/14 15:38,2021/7/14 16:04,26,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 16:04,2021/7/14 16:05,1,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/14 16:05,2021/7/14 16:09,4,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/14 16:15,2021/7/14 16:15,0,NA,NA,MA
OB1F_FICO#08,Run,2021/7/14 16:16,2021/7/14 16:31,15,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 16:31,2021/7/14 16:31,0,72,TRAY NOT CENTERED TRAY OFFLOADER,Auto
OB1F_FICO#08,Run,2021/7/14 16:31,2021/7/14 16:33,2,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 16:33,2021/7/14 16:33,0,73,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 16:33,2021/7/14 16:35,2,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 16:35,2021/7/14 16:35,0,73,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 16:35,2021/7/14 16:36,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 16:36,2021/7/14 16:36,0,72,TRAY NOT CENTERED TRAY OFFLOADER,Auto
OB1F_FICO#08,Run,2021/7/14 16:36,2021/7/14 16:39,3,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 16:39,2021/7/14 16:40,1,200,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#08,Run,2021/7/14 16:40,2021/7/14 16:41,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 16:41,2021/7/14 16:41,0,73,TRAY NOT AT UNLOAD POSITION TUBE/TRAY OFFLOADER,Auto
OB1F_FICO#08,Run,2021/7/14 16:41,2021/7/14 16:42,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 16:42,2021/7/14 16:43,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 16:43,2021/7/14 16:43,0,NA,NA,MA
OB1F_FICO#08,Run,2021/7/14 16:43,2021/7/14 16:44,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 16:44,2021/7/14 16:44,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 16:44,2021/7/14 16:46,2,200,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#08,Run,2021/7/14 16:46,2021/7/14 16:48,2,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/14 16:56,2021/7/14 16:56,0,NA,NA,MA
OB1F_FICO#08,Run,2021/7/14 16:57,2021/7/14 16:57,0,NA,NA,MA
OB1F_FICO#08,Run,2021/7/14 16:58,2021/7/14 17:06,8,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 17:06,2021/7/14 17:07,1,73,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 17:07,2021/7/14 17:09,2,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 17:09,2021/7/14 17:09,0,72,TRAY NOT CENTERED TRAY OFFLOADER,Auto
OB1F_FICO#08,Run,2021/7/14 17:09,2021/7/14 17:09,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 17:09,2021/7/14 17:09,0,72,TRAY NOT CENTERED TRAY OFFLOADER,Auto
OB1F_FICO#08,Run,2021/7/14 17:09,2021/7/14 17:10,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 17:10,2021/7/14 17:10,0,72,TRAY NOT CENTERED TRAY OFFLOADER,Auto
OB1F_FICO#08,Run,2021/7/14 17:10,2021/7/14 17:10,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 17:10,2021/7/14 17:10,0,72,TRAY NOT CENTERED TRAY OFFLOADER,Auto
OB1F_FICO#08,Run,2021/7/14 17:10,2021/7/14 17:11,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 17:11,2021/7/14 17:11,0,72,TRAY NOT CENTERED TRAY OFFLOADER,Auto
OB1F_FICO#08,Stop,2021/7/14 17:11,2021/7/14 17:11,0,72,TRAY NOT CENTERED TRAY OFFLOADER,Auto
OB1F_FICO#08,Run,2021/7/14 17:11,2021/7/14 17:12,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 17:12,2021/7/14 17:13,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 17:13,2021/7/14 17:13,0,200,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#08,Run,2021/7/14 17:13,2021/7/14 17:13,0,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/14 17:13,2021/7/14 17:14,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 17:14,2021/7/14 17:15,1,200,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#08,Run,2021/7/14 17:15,2021/7/14 17:16,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 17:16,2021/7/14 17:16,0,72,TRAY NOT CENTERED TRAY OFFLOADER,Auto
OB1F_FICO#08,Run,2021/7/14 17:16,2021/7/14 17:24,8,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 17:24,2021/7/14 18:04,40,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/14 18:04,2021/7/14 18:08,4,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/14 18:10,2021/7/14 18:10,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 18:17,2021/7/14 18:17,0,NA,NA,MA
OB1F_FICO#08,Run,2021/7/14 18:17,2021/7/14 18:17,0,NA,NA,MA
OB1F_FICO#08,Run,2021/7/14 18:17,2021/7/14 18:17,0,NA,NA,MA
OB1F_FICO#08,Run,2021/7/14 18:18,2021/7/14 18:18,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 18:18,2021/7/14 18:18,0,NA,NA,MA
OB1F_FICO#08,Run,2021/7/14 18:18,2021/7/14 18:18,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 18:19,2021/7/14 18:46,27,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 18:46,2021/7/14 18:46,0,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/14 18:46,2021/7/14 18:46,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 18:46,2021/7/14 18:46,0,163,VISION ERROR PRESS1: VISION OUTFEED,Auto
OB1F_FICO#08,Run,2021/7/14 18:46,2021/7/14 18:46,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 18:46,2021/7/14 18:46,0,163,VISION ERROR PRESS1: VISION OUTFEED,Auto
OB1F_FICO#08,Run,2021/7/14 18:46,2021/7/14 18:47,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 18:47,2021/7/14 18:47,0,163,VISION ERROR PRESS1: VISION OUTFEED,Auto
OB1F_FICO#08,Run,2021/7/14 18:47,2021/7/14 18:48,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 18:48,2021/7/14 18:48,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 18:48,2021/7/14 18:48,0,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Stop,2021/7/14 18:48,2021/7/14 18:48,0,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/14 18:48,2021/7/14 18:49,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 18:49,2021/7/14 18:50,1,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/14 18:50,2021/7/14 18:51,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 18:51,2021/7/14 18:51,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 18:51,2021/7/14 18:55,4,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/14 18:55,2021/7/14 18:55,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 18:55,2021/7/14 18:56,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 18:56,2021/7/14 18:56,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 18:56,2021/7/14 18:57,1,163,VISION ERROR PRESS1: VISION OUTFEED,Auto
OB1F_FICO#08,Run,2021/7/14 18:57,2021/7/14 18:57,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 18:57,2021/7/14 18:58,1,163,VISION ERROR PRESS1: VISION OUTFEED,Auto
OB1F_FICO#08,Run,2021/7/14 18:58,2021/7/14 18:58,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 18:58,2021/7/14 18:59,1,163,VISION ERROR PRESS1: VISION OUTFEED,Auto
OB1F_FICO#08,Run,2021/7/14 18:59,2021/7/14 18:59,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:00,2021/7/14 19:01,1,163,VISION ERROR PRESS1: VISION OUTFEED,Auto
OB1F_FICO#08,Run,2021/7/14 19:01,2021/7/14 19:01,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:02,2021/7/14 19:02,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:08,2021/7/14 19:08,0,163,VISION ERROR PRESS1: VISION OUTFEED,Auto
OB1F_FICO#08,Run,2021/7/14 19:08,2021/7/14 19:08,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:08,2021/7/14 19:09,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:19,2021/7/14 19:19,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:19,2021/7/14 19:19,0,165,CAN'T PERFORM MEASUREMENTS LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/14 19:19,2021/7/14 19:19,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:20,2021/7/14 19:21,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:21,2021/7/14 19:25,4,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 19:25,2021/7/14 19:25,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:25,2021/7/14 19:25,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:25,2021/7/14 19:25,0,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 19:25,2021/7/14 19:26,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:26,2021/7/14 19:26,0,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 19:26,2021/7/14 19:26,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:26,2021/7/14 19:26,0,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 19:26,2021/7/14 19:26,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:26,2021/7/14 19:27,1,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Stop,2021/7/14 19:27,2021/7/14 19:27,0,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 19:27,2021/7/14 19:27,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:27,2021/7/14 19:29,2,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 19:29,2021/7/14 19:29,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:29,2021/7/14 19:29,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:29,2021/7/14 19:41,12,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 19:41,2021/7/14 19:42,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:42,2021/7/14 19:45,3,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 19:45,2021/7/14 19:45,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 19:45,2021/7/14 19:48,3,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 19:48,2021/7/14 19:48,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:48,2021/7/14 19:48,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:48,2021/7/14 19:49,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:49,2021/7/14 19:49,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:49,2021/7/14 19:50,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:55,2021/7/14 19:55,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 19:55,2021/7/14 19:55,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 20:01,2021/7/14 20:08,7,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 20:08,2021/7/14 20:08,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 20:08,2021/7/14 20:55,47,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 20:55,2021/7/14 20:55,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 20:56,2021/7/14 21:00,4,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 21:00,2021/7/14 21:01,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 21:01,2021/7/14 21:01,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 21:01,2021/7/14 21:03,2,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 21:03,2021/7/14 21:03,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 21:04,2021/7/14 22:45,41,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 22:45,2021/7/14 22:45,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 22:46,2021/7/14 22:47,1,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 22:47,2021/7/14 22:47,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 22:48,2021/7/14 22:48,0,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Stop,2021/7/14 22:48,2021/7/14 22:56,8,73,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#08,Run,2021/7/14 22:56,2021/7/14 22:57,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 23:09,2021/7/14 23:11,2,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 23:13,2021/7/14 23:14,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 23:14,2021/7/14 23:15,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 23:17,2021/7/14 23:17,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 23:17,2021/7/14 23:18,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 23:22,2021/7/14 23:22,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 23:22,2021/7/14 23:22,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 23:22,2021/7/14 23:23,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 23:31,2021/7/14 23:36,5,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/14 23:36,2021/7/14 23:36,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 23:36,2021/7/14 23:38,2,NA,NA,MA
OB1F_FICO#08,Run,2021/7/14 23:39,2021/7/14 23:39,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/14 23:39,2021/7/14 23:39,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/14 23:39,2021/7/14 23:42,3,70,NO CORRECT TRAYS FOUND TRAY OFFLOADER,Auto
OB1F_FICO#08,Run,2021/7/14 23:42,2021/7/15 00:03,21,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 00:30,2021/7/15 00:31,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 00:31,2021/7/15 00:31,0,NA,NA,MA
OB1F_FICO#08,Run,2021/7/15 00:31,2021/7/15 00:31,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 00:31,2021/7/15 00:40,9,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 00:40,2021/7/15 00:49,9,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 00:49,2021/7/15 00:49,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 00:49,2021/7/15 00:55,6,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 00:55,2021/7/15 00:59,4,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 00:59,2021/7/15 00:59,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 00:59,2021/7/15 01:06,7,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 01:09,2021/7/15 01:10,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 01:10,2021/7/15 01:10,0,106,LOAD HEAD VACUUM ERROR SEPARATOR,Auto
OB1F_FICO#08,Run,2021/7/15 01:10,2021/7/15 01:10,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 01:10,2021/7/15 01:11,1,106,LOAD HEAD VACUUM ERROR SEPARATOR,Auto
OB1F_FICO#08,Run,2021/7/15 01:11,2021/7/15 01:12,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 01:12,2021/7/15 01:12,0,106,LOAD HEAD VACUUM ERROR SEPARATOR,Auto
OB1F_FICO#08,Run,2021/7/15 01:12,2021/7/15 01:25,13,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 01:25,2021/7/15 02:08,43,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 02:08,2021/7/15 02:08,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 02:08,2021/7/15 02:10,2,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 02:10,2021/7/15 02:15,5,73,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#08,Run,2021/7/15 02:15,2021/7/15 02:16,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 02:16,2021/7/15 02:17,1,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 02:17,2021/7/15 02:17,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 02:17,2021/7/15 02:17,0,163,VISION ERROR PRESS1: VISION OUTFEED,Auto
OB1F_FICO#08,Run,2021/7/15 02:17,2021/7/15 02:17,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 02:17,2021/7/15 02:22,5,163,VISION ERROR PRESS1: VISION OUTFEED,Auto
OB1F_FICO#08,Run,2021/7/15 02:22,2021/7/15 02:29,7,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 02:31,2021/7/15 02:35,4,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 02:35,2021/7/15 02:37,2,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 02:37,2021/7/15 02:37,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 02:37,2021/7/15 02:54,17,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 02:59,2021/7/15 03:21,22,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 03:32,2021/7/15 03:34,2,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 03:34,2021/7/15 03:34,0,73,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#08,Run,2021/7/15 03:34,2021/7/15 03:34,0,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 03:34,2021/7/15 03:34,0,73,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#08,Run,2021/7/15 03:34,2021/7/15 03:35,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 03:35,2021/7/15 03:35,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 03:35,2021/7/15 03:35,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 03:35,2021/7/15 03:39,4,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 03:39,2021/7/15 03:40,1,183,VISION ERROR LASER1: INFEED VISION,Auto
OB1F_FICO#08,Run,2021/7/15 03:40,2021/7/15 03:42,2,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 03:42,2021/7/15 03:42,0,73,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#08,Run,2021/7/15 03:42,2021/7/15 03:43,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 03:43,2021/7/15 03:43,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 03:43,2021/7/15 03:43,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 03:43,2021/7/15 03:45,2,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 03:45,2021/7/15 03:46,1,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Stop,2021/7/15 03:46,2021/7/15 03:46,0,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 03:46,2021/7/15 03:50,4,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 03:50,2021/7/15 03:54,4,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 03:54,2021/7/15 03:58,4,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 03:58,2021/7/15 04:06,8,73,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#08,Run,2021/7/15 04:06,2021/7/15 04:06,0,NA,NA,MA
OB1F_FICO#08,Run,2021/7/15 04:06,2021/7/15 04:13,7,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 04:17,2021/7/15 04:19,2,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 04:19,2021/7/15 04:19,0,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 04:19,2021/7/15 04:19,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 04:19,2021/7/15 04:22,3,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 04:22,2021/7/15 04:23,1,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 04:23,2021/7/15 04:24,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 04:24,2021/7/15 04:29,5,163,VISION ERROR PRESS1: VISION OUTFEED,Auto
OB1F_FICO#08,Run,2021/7/15 04:29,2021/7/15 04:37,8,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 04:37,2021/7/15 04:48,11,22,FRAME INFEED FAILED LASER1: RDC2,Auto
OB1F_FICO#08,Run,2021/7/15 04:48,2021/7/15 04:57,9,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 04:59,2021/7/15 04:59,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 05:00,2021/7/15 05:11,11,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 05:11,2021/7/15 05:12,1,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 05:12,2021/7/15 05:21,9,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 05:34,2021/7/15 05:41,7,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 05:41,2021/7/15 05:57,16,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 05:57,2021/7/15 05:57,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 05:57,2021/7/15 06:01,4,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 06:01,2021/7/15 06:09,8,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 06:04,2021/7/15 06:09,5,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 06:09,2021/7/15 06:09,0,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 06:09,2021/7/15 06:10,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 06:10,2021/7/15 06:14,4,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 06:14,2021/7/15 06:15,1,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 06:15,2021/7/15 06:15,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 06:15,2021/7/15 06:32,17,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 06:33,2021/7/15 06:33,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 06:35,2021/7/15 06:35,0,NA,NA,NA
